,A,B,C,D
2000-02-07,-6.593223972567176,-2.5749530795463373,-0.3850939199697476,-1.327170447246485
2000-02-08,-7.680876179414794,-0.2920226028545643,0.208294603725927,-1.1861766668231646
2000-02-09,-7.902358953436602,-0.11029466392904172,1.256300943595708,-0.3583452116253961
2000-02-10,-8.762364078730752,0.7576755748197808,2.4491345381801324,0.7884608711269564
2000-02-11,-9.429959000773076,-0.6590221979413009,1.5543076640869442,1.639103161552254
2000-02-12,-8.89935280983962,-1.0283936530065085,-0.3364134654041415,1.209211857402305
2000-02-13,-6.592885548395305,0.6515191654374197,0.10299612568209232,0.18803415912334343
2000-02-14,-7.8228669551689745,2.845871233074535,-1.3177660829345756,1.2273544067159736
2000-02-15,-8.247454518084352,2.6973690944379936,-0.9012001516900694,0.4355042550044954
2000-02-16,-8.005717485709337,3.651213886415928,-1.0438335313807188,-0.039595993161206045
2000-02-17,-6.689907713896684,5.1048038387703505,-2.1320573832350496,-0.22779374774669986
2000-02-18,-7.895247741263613,4.050880003457298,-1.768338706974378,-0.015299555918868557
2000-02-19,-9.382891741962188,4.2443574075550865,-1.8760426064371987,-1.7718219427005741
2000-02-20,-8.427326696172038,4.642005731346102,-2.121300352121319,-0.763950032945909
2000-02-21,-8.569147977966127,6.071615094548434,-1.337772628786559,-2.3895078503496245
2000-02-22,-8.551581399670281,6.0637125098974884,-1.4988454211816638,-2.3365384404364247
2000-02-23,-10.546758570703672,5.156218469747018,-0.5451670514324056,-2.726827805103806
2000-02-24,-10.114108015685202,4.203488049619604,1.581919616682586,-4.170370739634916
2000-02-25,-11.681635686510488,3.208706695962781,3.8092340543459815,-4.690921265833187
2000-02-26,-11.94113723041988,3.839661576869058,4.379068920039857,-6.5766784785327665
2000-02-27,-10.60875965588685,4.684752659970816,1.9068212930180857,-6.820450625229618
2000-02-28,-9.179986503054247,4.385257405714508,3.0565297788307877,-7.273675210661212
2000-02-29,-7.952993729185168,5.836187904749218,0.9847684010392648,-7.429786443283248
2000-03-01,-8.196733980356903,5.78304913414168,1.0593258378334691,-6.8784414233443805
2000-03-02,-8.260384643845827,6.507153744340366,0.579475128069656,-8.062806118289897
2000-03-03,-7.157799540182654,8.697365743389877,1.7075474138932714,-7.752621831498264
2000-03-04,-6.638733243088539,10.47705699159978,1.1546538452580948,-7.554300547002526
2000-03-05,-6.19071393096909,11.316095154454349,0.15398046743366267,-8.94251736592532
2000-03-06,-6.107361459739375,11.661645519505061,-0.03399290085955034,-7.554478280755694
2000-03-07,-5.968818752266763,11.086498333759478,-1.6762495230425363,-7.320855294790302
2000-03-08,-4.494102188374046,11.926639919685796,-1.6242055511566746,-7.638801033384135
2000-03-09,-4.413846606303419,11.797903036550244,-0.44733192822634504,-6.690142874063695
2000-03-10,-4.279045057099296,11.78765649273026,-0.12870019936665084,-6.11259000310789
2000-03-11,-3.8498040404288254,13.06486260220511,-1.1067545662006357,-6.176031327607788
2000-03-12,-4.289153218200817,12.441816196827842,-1.3029698086433266,-5.589623501161168
2000-03-13,-5.3534165842552905,15.013378414953754,-0.6652163667912635,-5.338548386410422
2000-03-14,-5.440843660688804,14.703076081069245,-3.178758728185185,-6.503368085130669
2000-03-15,-5.634054585592496,15.174993449856155,-2.6476915490380324,-6.344405191582083
2000-03-16,-7.37380604101931,15.554620189350445,-1.6133157191844913,-5.966265752291265
2000-03-17,-7.791603326628633,16.018624297267003,-1.7906498113847156,-6.013916188900297
2000-03-18,-7.513375626102568,14.037037955851458,-1.9314081017904958,-4.395782767495839
2000-03-19,-6.992510230172025,14.25477160618994,-2.8395102715427423,-4.254330517842644
2000-03-20,-6.003139743430028,14.387181264409364,-2.4307195365779224,-3.6108393153377096
2000-03-21,-6.213004560615148,15.651626158710325,-1.0821717306488203,-3.125298658678134
2000-03-22,-5.818713750388879,15.802986963995908,-1.1456144401010315,-2.4763204329258417
2000-03-23,-6.640338017667176,14.491500112494842,-1.4601891050733895,-2.0838715892515687
2000-03-24,-6.215039032661414,13.725945581693741,0.36480727099983357,-1.0909773912905223
2000-03-25,-5.9437328113637875,14.370501799679545,1.5987491638182254,-2.8059954257591726
2000-03-26,-4.567998508862592,12.272952606916329,1.7785158968090986,-3.779052772192799
2000-03-27,-5.2085220034794695,11.240570151028622,2.7968651103840028,-2.361642712283684
2000-03-28,-3.7660385493910105,9.64421745125627,2.4557702039796836,-2.713213305602552
2000-03-29,-4.346106335143813,9.92382263539799,1.8733688651210811,-1.8307081459798042
2000-03-30,-3.0148426595259608,10.169814586865792,1.9293418658946209,-2.1885630430630933
2000-03-31,-1.8259330745222633,11.48641567846566,2.959036976734275,-1.321924155333953
2000-04-01,-3.2855276369583217,10.826371251141982,3.054887458182561,0.3667364261601802
2000-04-02,-4.047684605337133,10.51866152850501,1.9071006295831714,-0.5245936709737666
2000-04-03,-5.6117817315143235,9.378658124397186,2.578345182053758,-0.7298245844474999
2000-04-04,-6.150867635105587,7.733419729294512,2.10250420811758,-0.6399409748136727
2000-04-05,-5.157635546931468,6.457663731555001,3.7868519703943875,0.16585390745686013
2000-04-06,-5.451859596586406,5.471570799120344,4.2645270560429775,0.4898796041783589
2000-04-07,-3.8231767556585248,5.226909133697136,5.915854409882183,0.17249777356586543
2000-04-08,-5.58677188139119,4.748262817837041,6.496243195259385,-1.5266155498873957
2000-04-09,-5.565655905256423,5.522098774056474,7.444660158821155,-1.5486874907897987
2000-04-10,-6.173221011431449,4.997621914705054,7.384724860677426,0.4792368640121274
2000-04-11,-6.602230383342069,6.0339541725369275,7.152972801058846,-1.2077537496573896
2000-04-12,-9.010323708572832,6.756038746676696,8.012044510549037,0.30718208208245157
2000-04-13,-7.970217231454116,7.324873175524113,7.183866002105535,-0.35848526799753433
2000-04-14,-9.391809740806785,7.593629757099656,8.594358960249089,-0.4846802667672301
2000-04-15,-10.599509149360633,8.32430995961152,8.948868967690911,-0.9922534707388766
2000-04-16,-10.451228527807432,9.574795731815142,9.38070727925801,-0.6578172183324414
2000-04-17,-10.519400794045687,8.727335332899626,9.159129443242467,-0.71683276998884
2000-04-18,-9.086615584793954,7.915780435548064,8.666710112709755,-3.3442159286543043
2000-04-19,-8.860046159757603,7.1302460246681845,8.468549663836813,-3.0818583135934836
2000-04-20,-8.920418744807781,5.767575357569911,6.4048574482849805,-2.7779958859115674
2000-04-21,-8.567128252407132,4.38846207677454,7.6614282734235655,-3.498470232453688
2000-04-22,-8.399233164983924,5.377901149172268,7.827948963059196,-1.9126991169559708
2000-04-23,-9.523015837259706,5.401240977268307,8.950079109802127,-2.8817159851887872
2000-04-24,-9.184810025780102,5.0231893386423865,7.301398837641528,-1.5492096799796744
2000-04-25,-9.024481795708772,3.419766818755022,7.81766062985022,-1.1865353566964572
2000-04-26,-9.01902782323219,2.308754598696993,8.453987535823751,-2.1243944705302416
2000-04-27,-8.375175073862351,3.121443378326399,9.287949966643902,-2.4600264297070034
2000-04-28,-8.732042969677307,1.827345897380862,9.954032642902117,-2.335233093781491
2000-04-29,-7.378542125264438,0.8618756780191568,9.925863153413495,-1.2502535154390277
2000-04-30,-7.468525349322778,2.1687478724358313,10.066801041699776,-2.521589126962329
2000-05-01,-6.381677162888557,2.6828070667922495,10.001872142545265,-2.6127435682970717
2000-05-02,-5.297860931531731,2.9561826950277155,11.02528084299085,-1.8746396863251862
2000-05-03,-5.155977121687306,2.896959884093819,9.203644942393868,-1.3738541167667941
2000-05-04,-4.604544715514142,1.8843679223436078,9.007277117586728,-1.1851069139196841
2000-05-05,-4.159359716155372,2.177931210220625,8.312938566058115,-1.3006881696709474
2000-05-06,-4.587132518355434,2.915503832640079,9.89847517324893,0.18223991004275897
2000-05-07,-4.006758438498678,3.9999156498920936,9.181360867705454,0.1639993756283854
2000-05-08,-3.4604352004401853,4.873628890901018,7.858063115543803,0.6188579480192177
2000-05-09,-2.804252092821318,2.9666648345208,6.501189858995623,2.1705401260585484
2000-05-10,-1.9083929509085515,3.927148716034041,7.775549734686356,1.4496563988886357
2000-05-11,-2.3723025037693612,3.3095339001113744,9.241345690740886,-0.7886548352650495
2000-05-12,-2.4841272865541986,2.281318369156488,6.871967836511604,0.3179828193884857
2000-05-13,-1.9301727030954483,1.3156731736948206,8.974607637169855,1.5397980159041043
2000-05-14,-2.065149063037389,2.217743121505227,9.889522166538505,-0.28001806094226067
2000-05-15,-2.587386705127798,3.636770354071862,10.428007234583871,0.15350597041095382
2000-05-16,-4.240350373975227,3.6302394701135094,12.485625138660563,-0.06475019021828773
2000-05-17,-4.2581519364717675,4.715016104710722,12.459788920383934,-1.383078901052705
2000-05-18,-5.601570280412141,6.898536153480299,13.12594814874505,-0.2032584331461884
2000-05-19,-5.56123043836334,6.879685305197815,11.854155472175604,0.7965933373369088
2000-05-20,-5.579900853093778,6.886187102227133,12.296814685251151,1.8985351228734526
2000-05-21,-5.532450632651425,6.293028042204215,13.351936722742291,1.0648535491046558
2000-05-22,-5.7058384337898795,5.780214970414988,12.92554946596556,0.6493282136512268
2000-05-23,-7.2393291194812095,5.150230831580337,12.98342754191243,1.4277644615144995
2000-05-24,-7.230937899925012,6.672170597952358,11.141448108761505,2.7597880834405037
2000-05-25,-8.604397397161346,6.865852667708706,9.634303785484981,1.7876035558234284
2000-05-26,-9.035377228412717,5.5821956460258715,10.485767526347532,1.2948431869394033
2000-05-27,-8.785067697070758,6.320668330741262,10.834539691628947,1.2946761193263756
2000-05-28,-7.367658526028293,6.966384192478227,12.26866582767212,0.24998858990405215
2000-05-29,-6.1507425564864695,6.878271482260109,12.197595673003674,-0.0331525231476259
2000-05-30,-7.6265562442720185,7.147112231006212,12.271738724895723,0.8249507298683951
2000-05-31,-7.7212697849028675,5.544592102218602,11.883708272596971,-0.22647391096691227
2000-06-01,-8.768444039784086,7.051023268675664,12.511574936194227,0.6985224256647657
2000-06-02,-10.759795248424325,6.2938402376441775,12.852013084494349,1.3105531449653032
2000-06-03,-7.876248715097623,7.520016469456552,13.976801134571154,1.0526256969003915
2000-06-04,-8.656077827385456,7.772563502176612,15.025603037550104,0.6733228667240947
2000-06-05,-7.957406672469676,7.319614317621925,15.199859840927987,0.07522617448515645
2000-06-06,-8.750242688405292,7.831693356031641,15.681134414973235,-1.1710424233962304
2000-06-07,-7.549916759865664,6.213991406138696,15.706974182833065,-1.2402779785352873
2000-06-08,-6.950381623557039,6.628474434027948,15.29815709980592,-1.6054954919466862
2000-06-09,-6.584162808903461,6.031385451292691,15.652752356585571,-1.2229757487329245
2000-06-10,-6.51956208639709,4.845327843065794,16.20336005742523,-0.0322947320132807
2000-06-11,-4.866086996957332,5.701364801847878,17.233694982279857,-0.5626600097259674
2000-06-12,-3.751215013722404,7.181895867690755,16.367608383049006,-0.492970120531992
2000-06-13,-4.241815806257383,6.6529885194508775,18.140111481311624,-0.5563784725304166
2000-06-14,-4.831506336646115,8.798835091229513,17.73190157824457,0.8275783125378338
2000-06-15,-4.1359733088212,8.18173741602642,17.400643890835013,1.1132760227800678
2000-06-16,-5.105036757014516,9.215602623869115,18.363642192665804,-0.6607233881058276
2000-06-17,-5.952748570347093,9.544553159687657,18.53624169028421,-1.9406498956953198
2000-06-18,-3.550227496261859,9.765206207636798,18.020066566970208,-2.939112770550342
2000-06-19,-2.5272244327192466,8.640522332731125,17.57277445296898,-3.674142116268575
2000-06-20,-3.282226939190966,9.34299418275867,17.125072517189952,-4.704252285995883
2000-06-21,-1.6146017758857922,8.66385001356247,15.013486366181652,-4.449397605508322
2000-06-22,-1.4717095363139625,7.512347804610593,16.404621514808863,-5.33126103603
2000-06-23,-1.9514700180314963,6.319046753223068,17.58659468791993,-6.42378821835508
2000-06-24,-2.3726340206672765,6.186760058749792,18.190234422190862,-8.188230695003302
2000-06-25,-3.147575141319147,7.405291372114105,17.292056311094257,-6.311529405030624
2000-06-26,-3.119419194902457,7.3949176697847046,16.652234499426747,-5.4656374160264845
2000-06-27,-3.1489701933161482,8.311226438591937,17.118693333055813,-4.680321061591505
2000-06-28,-4.923617841529263,7.689478729035582,17.750045524385147,-4.932788651705453
2000-06-29,-4.933477498009966,7.608330215964809,16.83068780491353,-4.229930399857431
2000-06-30,-5.0914039890778575,8.33430899456718,14.662042970883391,-3.4447091666117458
2000-07-01,-6.10832776714303,10.658424817048097,15.05472260269306,-4.394709105268932
2000-07-02,-5.61648293187048,9.88619820562304,15.96478882270909,-3.990667853334787
2000-07-03,-5.946511596380556,8.127177861869955,18.213424259741966,-4.255068903670914
2000-07-04,-6.1400475780026875,8.417366599365616,17.29948431661449,-4.7563673820490076
2000-07-05,-8.449832439271187,8.961145506904087,17.1204586875164,-3.553554275573074
2000-07-06,-8.919963660667975,9.57946765910009,16.871300425069048,-3.3501116196897134
2000-07-07,-9.37299916341385,9.90239308164646,16.706300875069537,-3.175084459314873
2000-07-08,-8.106938241432122,10.619074947182645,16.13317603976229,-4.348841020382055
2000-07-09,-8.218630622851286,11.451383832544904,15.372959382131592,-5.207684547462854
2000-07-10,-7.4308189735019745,11.391387738132314,14.834013366642784,-7.4338792138660565
2000-07-11,-9.331974779853857,10.97687506051808,14.883681296264076,-8.330369568047372
2000-07-12,-10.301221996630757,11.716107786734819,14.921138554781116,-7.929320299645478
2000-07-13,-11.66587472757733,11.683007236357762,15.087798395535472,-7.900178390914669
2000-07-14,-10.949039205907093,11.84319341523449,14.868165024614656,-8.481149608282307
2000-07-15,-9.82177617422015,13.3668611532086,14.435994486184152,-8.392040811989592
2000-07-16,-10.13208263613496,14.182379748696524,13.26934121964755,-8.992800488765148
2000-07-17,-10.095559753565615,12.243920123842347,11.98335073779787,-8.70891510640249
2000-07-18,-10.709875185510855,12.697490408640284,13.668266964194245,-8.575641150214638
2000-07-19,-11.062957641700022,11.672650785594266,12.82787538396126,-8.590955341868117
2000-07-20,-9.882471046882984,12.187828594728993,13.9042388226854,-9.11327178045642
2000-07-21,-10.094655576090606,12.410561885489585,14.93768711160953,-9.557777000253434
2000-07-22,-9.723087640317111,14.598891891163268,15.130335104323546,-8.254270456100755
2000-07-23,-8.450277299905135,15.6838679733721,15.54446081264004,-5.801532872190812
2000-07-24,-9.493395835036415,15.20575706080231,16.54752359153676,-6.121141913098655
2000-07-25,-9.966926592991502,15.799071870676148,17.730572100176385,-5.843220531604545
2000-07-26,-11.537542722982227,16.385343592230047,18.980108458104695,-6.099145701673021
2000-07-27,-11.497872635083382,15.835961320398122,20.253715222040512,-8.368728362107952
2000-07-28,-9.689067307115407,15.82186723305449,20.153941914977842,-8.603407091188108
2000-07-29,-8.678967165043838,15.903626811790712,20.168556652207457,-9.568937269440863
2000-07-30,-9.659862757259656,16.402443907902626,21.960330261206117,-10.574685763056097
2000-07-31,-8.49376682885232,17.823119002771314,22.498219124882596,-11.789498886698768
2000-08-01,-8.680567322962025,18.428813559040055,21.419216764489445,-11.978540031291496
2000-08-02,-9.173649907991894,17.385086930069747,22.62461010095939,-12.893775593479242
2000-08-03,-9.582655734348188,18.848507839303476,22.1596152216355,-12.503281425901347
2000-08-04,-10.646912784674338,19.57483499067747,23.046227758690648,-12.098588373465752
2000-08-05,-9.728971382698747,17.398302441841683,21.596564323145632,-14.004447251168425
2000-08-06,-10.167027951038936,18.459125433823047,22.950123699307206,-13.414183300122394
2000-08-07,-11.355550088697113,17.22460959245179,22.330064956104266,-14.578223477099362
2000-08-08,-8.901911388440752,15.921622631004492,20.63683437551747,-12.667997744706819
2000-08-09,-8.234824996109083,16.716353700300033,20.133527483911212,-11.396800569343442
2000-08-10,-10.017587734872375,18.644903967142117,21.764862880930504,-10.62066054979452
2000-08-11,-10.278089830851933,17.66055870087442,21.372363060422167,-9.985864639784143
2000-08-12,-10.191035717247724,19.066435735429337,22.234924076239984,-11.6802048028862
2000-08-13,-10.69603589815332,19.515803340416234,21.450693746871117,-10.694109940497382
2000-08-14,-9.714295217786391,19.250331723171275,20.79988925524514,-11.18427389371503
2000-08-15,-11.857697796575794,20.59934382824448,22.3040795917356,-10.656910584034605
2000-08-16,-13.463762731900104,20.694790173939452,21.58472530182109,-9.73631610941596
2000-08-17,-13.518868719732334,22.009883558551945,21.369262358042388,-10.557572680875474
2000-08-18,-14.73272042034442,23.57309116068263,21.00734632989538,-9.619459297354412
2000-08-19,-16.625676431880965,24.85651766059681,21.078076140050786,-10.534511674250044
2000-08-20,-15.100916949504935,24.827102185074963,21.407426609130344,-9.990889959324582
2000-08-21,-17.82608874823831,26.11683690062672,20.80616204442029,-9.552622762700416
2000-08-22,-18.051633520739788,25.5401580390693,21.667613119522574,-9.9495162175412
2000-08-23,-16.60963945055627,25.98791406495489,21.798368860921045,-10.51386331944964
2000-08-24,-17.161676286273543,26.955336546855,20.866454688852187,-10.83576835595184
2000-08-25,-17.60852233424576,27.769387885313407,20.106213034729063,-12.654983092045912
2000-08-26,-16.386096182395683,26.784600158276994,19.00642480562742,-14.070570067211264
2000-08-27,-16.802856560681448,27.047367481994872,18.870090710380403,-14.892034121875794
2000-08-28,-17.35270766064124,27.327130529445824,17.8434202644447,-14.129379967611767
2000-08-29,-17.43358770499291,26.79299719250535,16.485792589798667,-13.164524098349698
2000-08-30,-16.46773531238808,26.622400706349115,15.386330389459433,-13.352791180871137
2000-08-31,-15.509108144978748,26.14227737974232,14.265808770685354,-12.331960170561594
2000-09-01,-16.262009758455097,25.364055032113477,15.093453114531696,-12.709250689195223
2000-09-02,-16.029070485324567,24.763357924720307,14.85394275700966,-12.523403722855296
2000-09-03,-14.42453776189194,22.623617987465266,15.14508700634574,-10.361915854121335
2000-09-04,-12.947253776523198,21.21210169101801,13.297267219087713,-11.147670792008677
2000-09-05,-12.272814200142808,18.053443387797813,13.169550437155797,-12.162178746060823
2000-09-06,-11.240367009979558,19.513430088605464,14.906992834174796,-11.868224454928486
2000-09-07,-11.161925196949612,20.20361692992976,14.343914028470005,-12.18483500442428
2000-09-08,-10.457345426973431,19.428949010147466,13.993306455511041,-12.006445224147772
2000-09-09,-11.453633842309594,19.8542555617607,13.745151147513985,-12.543599414271776
2000-09-10,-12.382545502833223,20.33654124780316,12.365349687384416,-13.930564462838953
2000-09-11,-12.221056805896254,19.418136542029814,12.730524638318025,-14.245758178764559
2000-09-12,-12.133223861493049,21.479051243858436,11.559453922437456,-14.876704422544424
2000-09-13,-12.590121003741512,21.15510179440182,10.891753698784306,-14.371662076997383
2000-09-14,-12.330582133964462,22.28910900994452,11.235519163096447,-13.186586397662763
2000-09-15,-11.157374909525286,21.27807367313025,12.103483606787039,-12.67478985642088
2000-09-16,-11.52663993649886,20.381621031023858,11.900798247866868,-13.774851117170932
2000-09-17,-9.823019407299093,19.744959303708942,12.090119027974257,-14.234760116014295
2000-09-18,-9.198557351875467,20.76505229391349,12.324883961414704,-14.292283291809197
2000-09-19,-9.387014650099625,18.582961788566255,11.816514293300237,-13.604914981666038
2000-09-20,-8.60443436547667,18.650482408261805,12.836780085602799,-12.90401446405321
2000-09-21,-8.420307948731875,18.5142095101235,12.72758841733191,-13.358875304451919
2000-09-22,-9.482607301432894,17.92239453026529,12.453637836302644,-13.757980680307247
2000-09-23,-8.865681361540545,17.423408660521456,12.547205903206889,-12.56764135684563
2000-09-24,-9.32235946259465,17.812672917423804,13.512326216197543,-14.180813438298102
2000-09-25,-9.42671476428508,19.766726656132203,13.92274378406752,-14.026735894865688
2000-09-26,-9.808678123022977,20.802394424031412,12.416941231115263,-13.674090525918379
2000-09-27,-8.85439425991998,21.124241765344678,12.532502868998032,-12.547346105598502
2000-09-28,-8.712889750394053,21.934085651587992,13.780743672497318,-10.119195411333166
2000-09-29,-8.558646181306953,23.291427559759583,13.229866665749013,-9.56447714615762
2000-09-30,-9.760032315920768,23.413330724135026,13.847518527518178,-11.190339709499225
2000-10-01,-9.03708140093729,23.903744551281076,12.696501236619117,-10.336588432291364
2000-10-02,-8.934324421957603,23.260291479068226,13.354542423578486,-9.442666781662181
2000-10-03,-9.564793671058808,25.903475466508624,12.962234355194635,-8.610079500926105
2000-10-04,-9.175524283926157,26.676744519073385,12.592648914951926,-8.071401729805228
2000-10-05,-9.079024920101235,25.889088841259063,13.498709024751733,-6.82734643748111
2000-10-06,-10.553311987307469,24.537912321122608,12.353454094482423,-8.102917442517805
2000-10-07,-11.419118932888521,24.33989703106267,11.646984177460904,-8.576263438339549
2000-10-08,-11.15027398365135,24.133217721177925,12.27201952457866,-9.116251460024031
2000-10-09,-11.161630285757521,23.385393365535897,11.189013277097075,-8.850934019229229
2000-10-10,-12.899100052310652,23.156747256834507,11.154724543432868,-8.973809213139996
2000-10-11,-14.694022482346652,21.39986298017037,10.553530608514091,-9.616504125084223
2000-10-12,-15.521288868579463,21.17195170191504,10.670670816388538,-8.01782285200481
2000-10-13,-15.985274856444716,20.88698909418856,10.072831559692691,-9.399818479252843
2000-10-14,-14.837444500589585,21.881746022813594,10.665613960854476,-8.156731147878531
2000-10-15,-14.262985642651223,21.951033703783903,9.421378189427557,-9.32733222764902
2000-10-16,-14.871433806493567,22.027854885223206,8.48878898146734,-8.65667001320382
2000-10-17,-16.474275543692883,21.5591103798722,7.350890091686869,-10.505379498256959
2000-10-18,-15.786666775820613,21.133056569722704,6.93605822251019,-9.951220498748476
2000-10-19,-15.51341047678719,20.50517621941883,6.810355516978854,-9.394533566683972
2000-10-20,-13.137358378510346,20.35300301780402,7.599401659312264,-9.319178773900543
2000-10-21,-14.181858220245093,20.540860234006047,8.494587113463242,-9.380708653459841
2000-10-22,-13.899370299239411,18.33186934322449,9.000895769435536,-11.096668800533317
2000-10-23,-14.10930991095662,17.98543850294126,9.605489310779726,-12.56138726174567
2000-10-24,-15.271555365061921,17.415491705919198,8.415966263788606,-13.369152177326619
2000-10-25,-15.021096132461162,17.25039587649616,9.758838729696317,-14.265357274196846
2000-10-26,-12.971261399666858,17.976295499638283,10.224347626812087,-15.581596884693184
2000-10-27,-12.682771902634858,17.259076259495988,8.209937091716196,-15.975647136680493
2000-10-28,-15.371424287072472,17.544217865063036,8.497588340667356,-16.94744642168558
2000-10-29,-17.164846961456032,15.972993062397421,9.669240933359111,-16.314418500674368
2000-10-30,-17.461281650852573,15.948761901396676,9.160117841275754,-16.209901653948762
2000-10-31,-14.899399790772023,17.27562293079911,10.314827221921044,-16.260555221204477
2000-11-01,-14.26607285599955,17.379533788326462,10.214071487454879,-14.75193081887602
2000-11-02,-15.784300571234018,17.259388037863467,10.099278518633692,-15.10084257112229
2000-11-03,-16.19723027034172,16.838712911493342,9.620222594696378,-15.261802143560669
2000-11-04,-14.756383539595946,17.514572082955908,8.589301169816121,-16.549982412058668
2000-11-05,-15.148300535450243,18.60620854781697,10.037772946729508,-15.058260244942621
2000-11-06,-15.369026560351438,17.840918731711454,10.39200856871003,-16.190878161091987
2000-11-07,-15.84145194673556,18.25656258934146,10.041383037198191,-15.640963836099552
2000-11-08,-16.620241780807945,15.996224429915635,10.187106637749995,-14.951876791000009
2000-11-09,-15.705924413509665,15.035780249395929,11.034203059764131,-14.611545424666867
2000-11-10,-14.075898137688917,13.127233597265692,12.21930980135655,-13.980809241982952
2000-11-11,-13.953590751780014,12.318252046266258,11.75563535183463,-13.887709106337876
2000-11-12,-15.656193632523374,12.791078935445304,11.716969423494302,-12.58790836806256
2000-11-13,-15.278152222890206,13.849081098209588,11.248103037926265,-12.57219946334038
2000-11-14,-13.15308424528314,14.068647631810286,11.175023111784432,-11.7194924534407
2000-11-15,-12.819556594512934,13.464393397874911,12.029390079655842,-11.004924731051945
2000-11-16,-14.067416836215934,15.66581318373522,12.128531429569442,-10.05625442897139
2000-11-17,-14.015272621136326,16.380756801129163,11.173600699126371,-10.813309153941205
2000-11-18,-12.668686693458744,14.415334424013405,9.95300642079094,-11.154699525724215
2000-11-19,-12.182924514803505,12.007405273121163,8.708256743119646,-12.271299194545325
2000-11-20,-10.822172373237825,12.069654061890027,8.350307237777105,-10.709017321313905
2000-11-21,-10.406319541177783,11.857328895020325,7.1089167500003665,-11.249009320072924
2000-11-22,-9.61347672817389,12.177296537628875,6.744518177329877,-11.146888249713403
2000-11-23,-10.623823634923575,12.389507601553012,5.908540639760249,-10.358194934351399
2000-11-24,-10.977806888035152,11.761863353988078,6.94148487745874,-12.071473209540112
2000-11-25,-12.018653942914488,12.991369803393205,7.388609210965814,-13.185664670267645
2000-11-26,-12.959621485087506,12.513795919527437,7.34708876049292,-13.356503024550006
2000-11-27,-13.96099543349658,13.909657463082063,6.913372449819213,-15.293321628691194
2000-11-28,-13.780565836018575,13.622408738270787,8.465003708468515,-16.44428831808962
