,A,B,C,D
2000-04-08,-1.7925421489533602,6.518991924053104,-5.603831488510852,-12.024264786196332
2000-04-09,-1.5163098772875045,5.945713004762858,-5.379764947125092,-11.610915396097333
2000-04-10,-1.9244173588039768,6.0689933904567015,-4.476858846875835,-10.916351814984598
2000-04-11,-2.4297306659909266,5.487689928374216,-3.0711674748945295,-9.311986360210952
2000-04-12,-3.7250419885687074,5.703943349132208,-3.164082268680232,-8.937394883044927
2000-04-13,-3.2289349494316704,5.571052349570329,-3.603078994592041,-8.135407778791219
2000-04-14,-3.165742422911695,5.341153144125133,-4.918221240274395,-8.433514621882358
2000-04-15,-2.958707491962234,3.9451525233703055,-4.424784668238072,-7.406430428840636
2000-04-16,-3.4690754011251532,3.666970968207605,-2.945804347847342,-8.594279102595161
2000-04-17,-3.675135573251452,5.054666299978981,-3.3472836003796647,-6.9776013053503725
2000-04-18,-6.32397785474776,7.372709825629057,-2.9814467015489523,-8.547897284551347
2000-04-19,-5.139756746476202,6.366332742917743,-2.963247799477942,-10.12290234944111
2000-04-20,-4.964620720765207,6.456771842962506,-2.7441328826767246,-8.941116872560684
2000-04-21,-3.532636818930989,7.719544357598623,-1.2464715798431902,-8.606903852016556
2000-04-22,-4.205705873272026,8.481201681151761,0.41832162284777796,-10.375909713842672
2000-04-23,-5.831594831236581,9.322298815040885,0.820936937487365,-10.563752327999865
2000-04-24,-3.835168792987983,8.459865250668248,0.10421468897252006,-11.167982435174551
2000-04-25,-3.5633848305040567,8.46310128114832,1.2745584549969258,-12.813935863751022
2000-04-26,-3.6118001861113314,7.506393054286389,-0.44561837975684226,-15.858458297762567
2000-04-27,-4.166767596537567,5.823192032189324,0.07054779659208466,-15.774424222857945
2000-04-28,-1.5932386274169321,5.686505193662942,-0.03135473194670997,-16.067855108956127
2000-04-29,-2.3985767667803213,6.4760644621160885,0.6148239028164849,-15.156719906065511
2000-04-30,-2.7586902634940933,5.476195383935247,-0.3288225248660914,-16.012071933950885
2000-05-01,-4.8019330116749455,5.905436367326706,-0.33984938982389223,-16.364182565780585
2000-05-02,-4.193631520872524,5.010969576541,-0.6955280382478861,-16.41059496639086
2000-05-03,-5.667943979100594,2.23441448865992,0.21780745830390436,-16.21523604845608
2000-05-04,-4.763072449011846,3.4049425580337145,1.029248112438777,-17.983803144539706
2000-05-05,-3.6609357113901506,5.947000650190814,0.6946579195428255,-15.745459599856254
2000-05-06,-4.572327158362785,6.61555236929766,0.5441739010044784,-14.479013554552738
2000-05-07,-4.46999511906526,5.612650562685223,0.8458597354345692,-11.98156054745754
2000-05-08,-4.299728849047249,5.964084099048937,0.23763074246943994,-11.255382252344313
2000-05-09,-4.7053427114014665,6.294086477789773,1.3323045429612834,-9.500046558374043
2000-05-10,-4.632742122034439,6.988726931539546,0.9398182420280318,-9.900387739530563
2000-05-11,-4.308642407147965,7.13739810093621,-0.3997936284017506,-8.845374339085238
2000-05-12,-3.933050474131508,5.9269793167852765,1.3577547582015428,-9.35420284613008
2000-05-13,-6.935908417845112,6.42114674685521,0.11500950560543921,-10.614583975747529
2000-05-14,-7.189400751949226,6.049246480587987,0.7785654284266609,-11.380752065563856
2000-05-15,-7.382598845716227,6.3298416382479115,0.3821106347860299,-12.483230983937993
2000-05-16,-8.898119058872549,7.527908018771767,0.06916020548617624,-12.262840148960757
2000-05-17,-9.107264864245048,7.512450908970505,0.22966237471010068,-12.090986109504183
2000-05-18,-9.832845371259005,5.687320684190975,-1.0607928016118235,-12.8571504244036
2000-05-19,-10.8941321175712,5.587906484660567,-0.3639408433061394,-11.988565737926937
2000-05-20,-9.868584101616666,3.7342671251325417,-0.7352744678123299,-13.806385024161434
2000-05-21,-10.063538921706597,4.470246156700465,-1.7741087077874327,-13.542711567832454
2000-05-22,-9.175125733855994,4.830851701686065,-1.0319007622301495,-15.442805842644646
2000-05-23,-9.8550968818595,3.8643249611398476,-2.351965970012033,-14.46184820673539
2000-05-24,-9.53222673518242,4.988459942661528,-2.9184535052294995,-13.98324435635274
2000-05-25,-9.107000782837408,7.0150671186663,-2.1414197552335996,-14.36583078084237
2000-05-26,-10.092062722749606,6.454222362085925,-3.5131471484984296,-14.62695234049483
2000-05-27,-11.369715590846532,6.1180748928891,-4.569974239712456,-12.745970764357146
2000-05-28,-9.738037933569556,5.913596453911802,-4.700003328974271,-11.84320911638583
2000-05-29,-9.394839579084636,5.337379091305658,-5.429377048504447,-12.287459702724
2000-05-30,-10.452124791943895,6.829007452765959,-4.695276993897032,-12.153938330724468
2000-05-31,-10.510629627338382,7.2946165578303335,-7.27385652330409,-12.429478938984982
2000-06-01,-10.78535436706522,8.771622523710505,-5.807226161155924,-11.623731872978057
2000-06-02,-12.845237742269521,9.875878487374262,-3.990292623037395,-11.22023846981315
2000-06-03,-11.84522792757268,10.477024764213798,-3.584905625590462,-10.078947770479314
2000-06-04,-12.511247696042505,7.584849734578996,-4.309418568684925,-10.294082920696646
2000-06-05,-11.822135437887097,7.2456464484249095,-5.112141104949138,-10.609225366593547
2000-06-06,-12.063278814935249,5.537794731063964,-5.601986397133119,-10.239153188500628
2000-06-07,-13.862966006588081,6.447824533883386,-6.3860342594586434,-8.06365803269409
2000-06-08,-13.872220400545032,6.5648543141119955,-6.888534650493852,-7.093934700559368
2000-06-09,-13.036892738130309,6.987477178839517,-7.132166823354714,-8.60110536448158
2000-06-10,-12.021014728832665,5.935364312951859,-5.917524120520475,-6.6339681772418775
2000-06-11,-12.243131469798094,4.546171923826389,-4.829404438850968,-6.760674119598632
2000-06-12,-13.138600125788896,5.4545841999753515,-4.274983831851015,-8.172543420502372
2000-06-13,-12.265655003349984,3.6903946918636645,-3.418820708700385,-7.589663089491179
2000-06-14,-12.040817719740735,3.6099046332841005,-5.5011636865250235,-9.609886950373003
2000-06-15,-12.364812013234799,4.062187795206947,-5.328390361904905,-9.775272045859317
2000-06-16,-12.30502278532922,4.476882299669326,-6.1612129426862685,-9.201048232379295
2000-06-17,-11.70421746040216,4.529733087688797,-4.908011479968737,-9.959308468278568
2000-06-18,-13.845327348155983,5.53044362645091,-4.256732418903496,-8.547750407761114
2000-06-19,-14.465299323043437,5.873219307923698,-5.477596833825661,-8.464226174059661
2000-06-20,-14.075101660375442,5.277114482733906,-6.028375623067268,-8.613486884945026
2000-06-21,-15.100958773210845,3.391383255925729,-5.4540377385531364,-8.073117246116183
2000-06-22,-13.927993256680425,2.5838632271084108,-6.274019154696024,-9.407110193409297
2000-06-23,-14.77582832186179,1.5562053819680477,-5.068889664186055,-9.343668467164335
2000-06-24,-14.847668400747464,2.035968267471295,-4.211152481306781,-8.786066865405875
2000-06-25,-16.156606001831218,2.2568079629903224,-5.138930047116701,-9.919935098832317
2000-06-26,-15.255894739335021,1.0996909992679846,-5.219617398111718,-8.346551849969696
2000-06-27,-13.548187671397365,-0.7199999189995736,-5.490137617566468,-9.016741350357316
2000-06-28,-12.226622799798024,0.4654682242844417,-5.6823170176168025,-8.31561860359352
2000-06-29,-12.845891369234907,1.3268082537220147,-5.715805836100674,-7.73333215653806
2000-06-30,-13.552562133938764,0.8808729912275065,-5.443245521544606,-9.127816748923346
2000-07-01,-12.978429457056716,1.823365012179534,-4.54062707880792,-7.390790981686102
2000-07-02,-12.859948163215003,3.8579788965679658,-5.904723877225103,-7.797499286455102
2000-07-03,-10.546908757935137,4.024952639450768,-7.016401693920758,-7.021943541621811
2000-07-04,-9.777549478605748,4.9397305151335305,-8.848416464887356,-6.969946386145924
2000-07-05,-9.654474622746246,4.217554418411731,-9.14495926378609,-7.810923340026387
2000-07-06,-11.632603674735773,4.858249513879409,-8.789279736289222,-7.855967091353169
2000-07-07,-12.393335734851643,5.562711929821417,-7.5594954380290815,-8.356952047052102
2000-07-08,-11.067490401119077,4.146736380206292,-7.849849322298397,-8.705100297708224
2000-07-09,-12.422107948636073,2.4277175699981592,-8.230352860849006,-10.148545119839616
2000-07-10,-12.529367605658404,1.7452410667508733,-6.036324984447452,-11.572877829635349
2000-07-11,-12.98716126342927,1.2135294226752946,-6.65259774537775,-12.309457373012847
2000-07-12,-13.77413666792574,0.5616014178810079,-6.516512970561793,-12.692941811819804
2000-07-13,-15.576041740846748,0.7050275909622269,-8.384297676760626,-11.484591558794662
2000-07-14,-15.68046863545135,-1.9490027930807843,-8.908502539112757,-12.636245598424045
2000-07-15,-14.284656649445221,-2.137919009743943,-9.94048373428631,-11.824883155185724
2000-07-16,-11.859426271532708,-3.659562165074509,-10.129366543477804,-13.121051793052109
2000-07-17,-11.854074158117383,-2.281527967615702,-10.680193760792678,-11.74519994857188
2000-07-18,-12.298445289494737,-4.375992311175905,-12.154010217440057,-11.443188305228139
2000-07-19,-13.213342245672845,-4.982164074280499,-13.125014266121065,-11.197391256364268
2000-07-20,-11.873186836752565,-5.959165276027703,-11.572597921010866,-10.752467987240252
2000-07-21,-11.78330388854182,-5.827739171562622,-12.017322286277002,-10.709956131038453
2000-07-22,-12.028449555525723,-4.743319807067258,-10.974950884125908,-11.48382423929537
2000-07-23,-12.715448356945236,-4.636816799188706,-10.69728901674085,-11.909715728211435
2000-07-24,-12.485877520681113,-2.3931621165633326,-9.96599920034227,-13.484053850391446
2000-07-25,-12.462020654580657,-1.9425152663211476,-8.018704643826908,-12.303326324144887
2000-07-26,-12.458293601497763,-1.414403585137693,-7.26068258362999,-12.564692873334234
2000-07-27,-12.610380157347628,-0.9741120518138904,-7.471783202850698,-12.794867067823528
2000-07-28,-11.557107565332817,-2.061739706868135,-7.405554135512679,-13.509013179133182
2000-07-29,-12.42243722730157,-1.7723911969096278,-6.718537122970764,-14.266421753758006
2000-07-30,-13.793689691193777,-2.4330743503813714,-8.695489660568729,-13.676120551448903
2000-07-31,-14.0306120543001,-1.9676242736154466,-9.739854654579267,-14.35772827075347
2000-08-01,-13.96058852579394,-3.2131986456042125,-10.726683823558671,-14.106616409477624
2000-08-02,-14.800134740330773,-2.9311505729586447,-10.313156595859951,-13.128531628425971
2000-08-03,-15.72272971343539,-4.353376416670256,-9.819280637529191,-12.423227385627301
2000-08-04,-17.147929356909682,-2.6984307110805466,-11.212538433210144,-11.601720533249509
2000-08-05,-17.527725156173833,-2.8808718596926974,-11.085449557349909,-11.180201717279965
2000-08-06,-17.591362692725014,-2.6134461087441867,-11.757581233830068,-9.346687438742013
2000-08-07,-17.69953679842085,-2.2974606164945315,-12.470658556335911,-9.516085240048541
2000-08-08,-15.852606025704254,-1.3903717949324912,-11.78309431880033,-9.252617651547558
2000-08-09,-16.17870567200619,-3.1025593773944786,-11.066119839125816,-10.577522003167397
2000-08-10,-15.388059199756695,-3.2560563142944248,-13.056512711955206,-9.959968007844662
2000-08-11,-16.060638277482948,-1.7553963001846609,-13.763368015679031,-12.682558712781166
2000-08-12,-15.582662122267683,-1.5714833598626874,-15.373550436212149,-12.192255701487534
2000-08-13,-16.235292536357374,-1.9777064047383308,-14.993788493624749,-11.552129150312794
2000-08-14,-17.065792903576035,-1.7192410262910998,-16.741371308343926,-11.476156326651669
2000-08-15,-17.847032248277905,1.2951666364271972,-15.30442542018301,-11.070147689744761
2000-08-16,-18.364813894083433,0.8142984497617343,-14.480249044874624,-11.981822169787314
2000-08-17,-18.351139633881665,0.9796809076912396,-13.917927807739877,-12.926792641464884
2000-08-18,-17.28044360374347,1.1837800677966106,-14.413728271489353,-10.825290820755054
2000-08-19,-18.722754288175437,1.2140607053179509,-15.124364152569903,-11.798042584454217
2000-08-20,-18.791309762048687,0.2289226887015855,-14.842862573348437,-10.607058878252355
2000-08-21,-18.74453282218281,-0.813302526632166,-14.362871062976122,-10.32822183007817
2000-08-22,-19.397671596107912,-1.6314899285649456,-14.174277156026072,-9.387594113729964
2000-08-23,-20.700475977595623,-1.5847114043462063,-13.780195118325302,-9.721633624690472
2000-08-24,-21.10791749937952,-2.21090526248446,-14.714729075276566,-9.804782395066276
2000-08-25,-22.66665301389975,-0.428585553820352,-15.490743519054764,-9.63791492670645
2000-08-26,-21.938723081343426,-0.45636734676831003,-15.559113972926236,-10.08780552568687
2000-08-27,-22.048976540104125,-0.25623789494203625,-17.101085882968846,-10.029250233737702
2000-08-28,-22.156779082236685,1.4602311804657828,-17.05723858736641,-9.264851278269017
2000-08-29,-22.610415719700732,2.3882433963436895,-17.7191518159201,-9.297349131635897
2000-08-30,-21.232539440704404,2.2589843974692267,-16.600933818966936,-10.607013456312693
2000-08-31,-19.850335087384444,2.5379304061211236,-16.8476829734983,-10.46514652494524
2000-09-01,-21.52309455335852,4.304391193516685,-15.584049849849182,-10.357972763988835
2000-09-02,-21.47765592578167,3.4232905112613103,-16.992639355544874,-11.194930894248017
2000-09-03,-21.29722059874642,4.327481160817342,-17.137631381772334,-10.238794420188846
2000-09-04,-21.421277029580718,4.145051064675984,-16.132309236355205,-10.199794082929026
2000-09-05,-21.53610188904006,2.5810152695851807,-15.290394902711746,-11.246518625176323
2000-09-06,-23.79909648556669,1.6789675301038618,-15.60843914661472,-11.987509247313838
2000-09-07,-25.94844769422617,0.7559094528191919,-16.438148657178278,-11.13826091132817
2000-09-08,-25.77176560390204,1.2977131192580678,-17.62674934432569,-11.69162517073223
2000-09-09,-26.398209979449863,0.6127726144350147,-17.968213029547243,-11.208755786297584
2000-09-10,-27.598571771019174,1.4132068979752443,-18.120983526495873,-11.821986029966387
2000-09-11,-27.581078649691456,1.4522411384801401,-19.450737207866368,-10.462066313438086
2000-09-12,-26.538496154239628,2.313756277546587,-18.427118536307443,-11.181396643953391
2000-09-13,-27.035905409191237,1.6915722042629073,-17.8733746836814,-11.359743862452117
2000-09-14,-25.71089969902567,0.3265637668498578,-18.34033800149507,-11.182711086831969
2000-09-15,-23.9464604512548,-0.29672084937414833,-20.467065996569495,-12.802013618669967
2000-09-16,-23.25968172931553,-0.3359275040761009,-19.46410267086989,-10.079842826807425
2000-09-17,-23.881025135911283,-0.857086949013157,-19.92031571196648,-8.710472494276015
2000-09-18,-23.504630491048808,-1.4687838658978534,-21.68719173682365,-8.384270729570162
2000-09-19,-22.911271407618823,-0.08562832981750668,-21.704141211057014,-9.104808427877085
2000-09-20,-22.034130830040414,0.05969124083622124,-21.387632791849136,-8.387731737625183
2000-09-21,-21.967381095417366,-0.648271418103175,-22.842965794395944,-10.198946418514828
2000-09-22,-23.323185054782318,-1.3344408129837104,-22.680775192625614,-11.000450779012201
2000-09-23,-22.181779668096652,-2.430272376425004,-23.01520130896545,-9.343086583798673
2000-09-24,-23.23380564910102,-1.853137589652229,-23.263565215992692,-8.47862641155954
2000-09-25,-22.24385931711882,-1.8910256649758657,-22.793107636093158,-9.623370594008415
2000-09-26,-24.15271533531802,-1.9718628130798403,-22.270262567327315,-10.75028553084311
2000-09-27,-23.492237261662936,-3.9130164621596295,-20.23648512674799,-9.69074761865144
2000-09-28,-26.6811983261569,-3.9914952849795933,-20.699288220857163,-11.93634928346373
2000-09-29,-26.082411894481154,-3.2573517166632064,-21.95406696496251,-12.65706155863482
2000-09-30,-24.518399452578482,-4.781771779718893,-21.577449753797037,-12.295175091725598
2000-10-01,-24.310481566546162,-6.263407532160525,-21.748692606496412,-12.39414451466702
2000-10-02,-25.249414859475774,-4.428747990466402,-21.479037545773878,-13.710892614318755
2000-10-03,-24.96883175584168,-5.267409999432964,-21.499450648472695,-13.959178985506977
2000-10-04,-25.40852293918973,-4.376122247020191,-20.2848284445766,-14.447657215031212
2000-10-05,-23.889870547402552,-3.5905708493834396,-20.638712906003082,-13.914734014927392
2000-10-06,-24.738083887485967,-2.7802914178710227,-20.821317737594885,-14.757481842304111
2000-10-07,-24.538283190504973,-4.810639009760194,-21.477948112561222,-14.149588476585532
2000-10-08,-26.57762188583144,-7.083155086794868,-22.181923507449845,-13.837018771886939
2000-10-09,-27.30305487552212,-5.237176427178873,-21.727285985130706,-13.890736575876401
2000-10-10,-25.693582873036654,-5.398393545376605,-21.382047112502853,-13.976139511622767
2000-10-11,-26.316826045710894,-5.969053832906433,-19.97693276540628,-13.367199017468247
2000-10-12,-25.653526947625778,-4.8752274803220725,-18.539106266921728,-11.86624206908828
2000-10-13,-27.806472151309276,-5.877560263992619,-18.089728136281657,-12.34633807592537
2000-10-14,-28.14405577469473,-7.686342780051563,-17.815679234341857,-12.936134275421464
2000-10-15,-29.455156871832635,-6.382893711132905,-17.496009263783368,-12.060139636517748
2000-10-16,-28.3091161539613,-6.872671956737068,-17.021332952648333,-13.578147817509164
2000-10-17,-27.87895366311018,-8.28210332523931,-16.510471639497343,-13.143277112035035
2000-10-18,-29.243417029796117,-8.89858277749276,-14.613953854570019,-14.218223369344658
2000-10-19,-32.28946370153975,-9.537067018949463,-13.587243082454451,-14.545975496058393
2000-10-20,-29.755594917041787,-9.671007880610505,-13.608253491643106,-14.711589056325995
2000-10-21,-27.581510867458306,-10.025426954274039,-12.983474508894025,-13.895314876020084
2000-10-22,-26.658437868441208,-9.905294989950333,-13.935328300484656,-13.299543467229531
2000-10-23,-25.899800420196915,-11.467175095353284,-14.07951011546366,-14.303122858851733
2000-10-24,-24.990585699294837,-12.222794515325177,-12.711365450594945,-15.340301288211176
2000-10-25,-24.56612570355899,-11.43192062314014,-11.881807323548566,-15.185961366080425
2000-10-26,-24.369493120156623,-12.075980724700477,-11.217986836224734,-15.5237241793654
2000-10-27,-26.424918672166005,-12.000553175768957,-11.236495599153807,-16.924986974018577
2000-10-28,-26.022292171837176,-12.376162126101939,-12.360403561311756,-16.945839693872443
2000-10-29,-25.374618998581777,-13.460253168056052,-12.705047962962123,-14.970066141984782
2000-10-30,-23.325144706865967,-14.210943154242845,-12.771555044801143,-16.369077555265672
2000-10-31,-21.973657703674974,-14.94440595896329,-14.09482490748656,-17.264476821705138
2000-11-01,-21.638758615672817,-15.231255977306288,-14.707532189117089,-16.524564501292286
2000-11-02,-19.997168044279398,-15.169003467782337,-15.699428208892488,-14.692446154078876
2000-11-03,-20.427352292871593,-13.663163819758509,-15.33043021386834,-16.034252029684758
2000-11-04,-20.04420658366507,-15.117863466157557,-17.551697322543827,-14.800468293741984
2000-11-05,-20.440925051072586,-14.73350152710238,-19.30795401418822,-12.640386537480863
2000-11-06,-19.591415184121196,-15.695374388893848,-20.16649651715235,-11.809836749813229
2000-11-07,-20.104189245912014,-15.367489874051802,-21.12353381553271,-12.05478708125536
2000-11-08,-17.822150446754147,-14.840769141596656,-22.55916196521788,-11.132539324044497
2000-11-09,-18.2356636242113,-14.79928645299979,-23.118317200068244,-11.562434307097954
2000-11-10,-16.937818610705143,-15.1264541421566,-23.559493036908606,-9.652687387828632
2000-11-11,-17.00066497781824,-15.045312526580842,-22.902191586773164,-9.754154556130356
2000-11-12,-18.867334077840034,-15.644542144902404,-23.29962581982543,-8.40292649864082
2000-11-13,-19.94561760192017,-16.217206880467646,-23.069339032077984,-6.206358310809293
2000-11-14,-22.385139201961852,-16.65045388447891,-23.274724428274776,-5.457326656786099
2000-11-15,-20.928402779399125,-17.720747225396238,-22.75185614768625,-3.4867666202521552
2000-11-16,-20.70584779007488,-19.186038962467133,-20.377341122189474,-4.145948340881264
2000-11-17,-21.96645746506631,-18.517367417032624,-20.942011147025575,-3.4904080532620005
2000-11-18,-22.451749257034322,-17.610256273518832,-20.45403315774549,-3.499989093043825
2000-11-19,-21.278484527146173,-17.06648139983116,-20.59384452862218,-3.3954731540917225
2000-11-20,-20.246213831754513,-18.385588476468467,-20.399118226300605,-3.1615061476088115
